Initial time: 16216367181621636718 ; 0 ; 2 ; 14029 ; 139725960140544; -1 ; RECVD
1621636719 ; 111 ; 1 ; 14029 ; 139724605515520; 1100 ; TSKDN
1621636719 ; 112 ; 8 ; 14029 ; 139724597122816; -1 ; RECVD
1621636719 ; 113 ; 5 ; 14029 ; 139724588730112; -1 ; RECVD
1621636719 ; 114 ; 1 ; 14029 ; 139724580337408; -1 ; RECVD
1621636719 ; 109 ; 8 ; 14029 ; 139724622300928; 1110 ; TSKEX
1621636719 ; 109 ; 8 ; 14029 ; 139724622300928; 1110 ; TSKDN
1621636719 ; 114 ; 1 ; 14029 ; 139724580337408; 1120 ; TSKEX
1621636719 ; 114 ; 1 ; 14029 ; 139724580337408; 1120 ; TSKDN
1621636719 ; 115 ; 7 ; 14029 ; 139724571944704; -1 ; RECVD
1621636719 ; 110 ; 9 ; 14029 ; 139724613908224; 1130 ; TSKEX
1621636719 ; 110 ; 9 ; 14029 ; 139724613908224; 1130 ; TSKDN
1621636719 ; 113 ; 5 ; 14029 ; 139724588730112; 1140 ; TSKEX
1621636719 ; 113 ; 5 ; 14029 ; 139724588730112; 1140 ; TSKDN
1621636719 ; 116 ; 3 ; 14029 ; 139724563552000; -1 ; RECVD
1621636719 ; 117 ; 8 ; 14029 ; 139724555159296; -1 ; RECVD
1621636719 ; 112 ; 8 ; 14029 ; 139724597122816; 1150 ; TSKEX
1621636719 ; 112 ; 8 ; 14029 ; 139724597122816; 1150 ; TSKDN
1621636719 ; 116 ; 3 ; 14029 ; 139724563552000; 1160 ; TSKEX
1621636719 ; 116 ; 3 ; 14029 ; 139724563552000; 1160 ; TSKDN
1621636719 ; 118 ; 2 ; 14029 ; 139724546766592; -1 ; RECVD
1621636719 ; 119 ; 9 ; 14029 ; 139724538373888; -1 ; RECVD
1621636719 ; 118 ; 2 ; 14029 ; 139724546766592; 1170 ; TSKEX
1621636719 ; 118 ; 2 ; 14029 ; 139724546766592; 1170 ; TSKDN
1621636719 ; 115 ; 7 ; 14029 ; 139724571944704; 1180 ; TSKEX
1621636719 ; 115 ; 7 ; 14029 ; 139724571944704; 1180 ; TSKDN
1621636719 ; 120 ; 7 ; 14029 ; 139724529981184; -1 ; RECVD
1621636719 ; 121 ; 3 ; 14029 ; 139724521588480; -1 ; RECVD
1621636719 ; 117 ; 8 ; 14029 ; 139724555159296; 1190 ; TSKEX
1621636719 ; 117 ; 8 ; 14029 ; 139724555159296; 1190 ; TSKDN
1621636719 ; 122 ; 1 ; 14029 ; 139724513195776; -1 ; RECVD
1621636719 ; 122 ; 1 ; 14029 ; 139724513195776; 1200 ; TSKEX
1621636719 ; 122 ; 1 ; 14029 ; 139724513195776; 1200 ; TSKDN
1621636719 ; 121 ; 3 ; 14029 ; 139724521588480; 1210 ; TSKEX
1621636719 ; 121 ; 3 ; 14029 ; 139724521588480; 1210 ; TSKDN
1621636719 ; 123 ; 1 ; 14029 ; 139724504803072; -1 ; RECVD
1621636719 ; 123 ; 1 ; 14029 ; 139724504803072; 1220 ; TSKEX
1621636719 ; 123 ; 1 ; 14029 ; 139724504803072; 1220 ; TSKDN
1621636719 ; 124 ; 2 ; 14029 ; 139724496410368; -1 ; RECVD
1621636719 ; 120 ; 7 ; 14029 ; 139724529981184; 1230 ; TSKEX
1621636719 ; 120 ; 7 ; 14029 ; 139724529981184; 1230 ; TSKDN
1621636719 ; 119 ; 9 ; 14029 ; 139724538373888; 1240 ; TSKEX
1621636719 ; 119 ; 9 ; 14029 ; 139724538373888; 1240 ; TSKDN
1621636719 ; 125 ; 1 ; 14029 ; 139724488017664; -1 ; RECVD
1621636719 ; 124 ; 2 ; 14029 ; 139724496410368; 1250 ; TSKEX
1621636719 ; 124 ; 2 ; 14029 ; 139724496410368; 1250 ; TSKDN
1621636719 ; 125 ; 1 ; 14029 ; 139724488017664; 1260 ; TSKEX
1621636719 ; 125 ; 1 ; 14029 ; 139724488017664; 1260 ; TSKDN
1621636719 ; 126 ; 3 ; 14029 ; 139724479624960; -1 ; RECVD
1621636720 ; 127 ; 8 ; 14029 ; 139724471232256; -1 ; RECVD
1621636720 ; 128 ; 8 ; 14029 ; 139724462839552; -1 ; RECVD
1621636720 ; 126 ; 3 ; 14029 ; 139724479624960; 1270 ; TSKEX
1621636720 ; 126 ; 3 ; 14029 ; 139724479624960; 1270 ; TSKDN
1621636720 ; 129 ; 8 ; 14029 ; 139724454446848; -1 ; RECVD
1621636720 ; 130 ; 5 ; 14029 ; 139724446054144; -1 ; RECVD
1621636720 ; 131 ; 3 ; 14029 ; 139724437661440; -1 ; RECVD
1621636720 ; 132 ; 7 ; 14029 ; 139724429268736; -1 ; RECVD
1621636720 ; 127 ; 8 ; 14029 ; 139724471232256; 1280 ; TSKEX
1621636720 ; 127 ; 8 ; 14029 ; 139724471232256; 1280 ; TSKDN
1621636720 ; 133 ; 6 ; 14029 ; 139724420876032; -1 ; RECVD
1621636720 ; 131 ; 3 ; 14029 ; 139724437661440; 1290 ; TSKEX
1621636720 ; 131 ; 3 ; 14029 ; 139724437661440; 1290 ; TSKDN
1621636720 ; 130 ; 5 ; 14029 ; 139724446054144; 1300 ; TSKEX
1621636720 ; 130 ; 5 ; 14029 ; 139724446054144; 1300 ; TSKDN
1621636720 ; 128 ; 8 ; 14029 ; 139724462839552; 1310 ; TSKEX
1621636720 ; 128 ; 8 ; 14029 ; 139724462839552; 1310 ; TSKDN
1621636720 ; 134 ; 1 ; 14029 ; 139724412483328; -1 ; RECVD
1621636720 ; 134 ; 1 ; 14029 ; 139724412483328; 1320 ; TSKEX
1621636720 ; 134 ; 1 ; 14029 ; 139724412483328; 1320 ; TSKDN
1621636720 ; 129 ; 8 ; 14029 ; 139724454446848; 1330 ; TSKEX
1621636720 ; 129 ; 8 ; 14029 ; 139724454446848; 1330 ; TSKDN
1621636720 ; 135 ; 3 ; 14029 ; 139724404090624; -1 ; RECVD
1621636720 ; 136 ; 3 ; 14029 ; 139724395697920; -1 ; RECVD
1621636720 ; 132 ; 7 ; 14029 ; 139724429268736; 1340 ; TSKEX
1621636720 ; 132 ; 7 ; 14029 ; 139724429268736; 1340 ; TSKDN
1621636720 ; 137 ; 9 ; 14029 ; 139724387305216; -1 ; RECVD
1621636720 ; 133 ; 6 ; 14029 ; 139724420876032; 1350 ; TSKEX
1621636720 ; 133 ; 6 ; 14029 ; 139724420876032; 1350 ; TSKDN
1621636720 ; 135 ; 3 ; 14029 ; 139724404090624; 1360 ; TSKEX
1621636720 ; 135 ; 3 ; 14029 ; 139724404090624; 1360 ; TSKDN
1621636720 ; 136 ; 3 ; 14029 ; 139724395697920; 1370 ; TSKEX
1621636720 ; 136 ; 3 ; 14029 ; 139724395697920; 1370 ; TSKDN
1621636720 ; 138 ; 9 ; 14029 ; 139724378912512; -1 ; RECVD
1621636720 ; 139 ; 4 ; 14029 ; 139724370519808; -1 ; RECVD
1621636720 ; 140 ; 3 ; 14029 ; 139724362127104; -1 ; RECVD
1621636720 ; 141 ; 8 ; 14029 ; 139724353734400; -1 ; RECVD
1621636720 ; 139 ; 4 ; 14029 ; 139724370519808; 1380 ; TSKEX
1621636720 ; 139 ; 4 ; 14029 ; 139724370519808; 1380 ; TSKDN
1621636720 ; 140 ; 3 ; 14029 ; 139724362127104; 1390 ; TSKEX
1621636720 ; 142 ; 1 ; 14029 ; 139724345341696; -1 ; RECVD
1621636720 ; 140 ; 3 ; 14029 ; 139724362127104; 1390 ; TSKDN
1621636720 ; 137 ; 9 ; 14029 ; 139724387305216; 1400 ; TSKEX
1621636720 ; 137 ; 9 ; 14029 ; 139724387305216; 1400 ; TSKDN
1621636720 ; 142 ; 1 ; 14029 ; 139724345341696; 1410 ; TSKEX
1621636720 ; 142 ; 1 ; 14029 ; 139724345341696; 1410 ; TSKDN
1621636720 ; 143 ; 2 ; 14029 ; 139724336948992; -1 ; RECVD
1621636720 ; 138 ; 9 ; 14029 ; 139724378912512; 1420 ; TSKEX
1621636720 ; 138 ; 9 ; 14029 ; 139724378912512; 1420 ; TSKDN
1621636720 ; 144 ; 3 ; 14029 ; 139724328556288; -1 ; RECVD
1621636720 ; 143 ; 2 ; 14029 ; 139724336948992; 1430 ; TSKEX
1621636720 ; 143 ; 2 ; 14029 ; 139724336948992; 1430 ; TSKDN
1621636720 ; 145 ; 5 ; 14029 ; 139724320163584; -1 ; RECVD
1621636720 ; 144 ; 3 ; 14029 ; 139724328556288; 1440 ; TSKEX
1621636720 ; 144 ; 3 ; 14029 ; 139724328556288; 1440 ; TSKDN
1621636720 ; 146 ; 4 ; 14029 ; 139724311770880; -1 ; RECVD
1621636720 ; 141 ; 8 ; 14029 ; 139724353734400; 1450 ; TSKEX
1621636720 ; 141 ; 8 ; 14029 ; 139724353734400; 1450 ; TSKDN
1621636720 ; 147 ; 2 ; 14029 ; 139724303378176; -1 ; RECVD
1621636720 ; 148 ; 2 ; 14029 ; 139724294985472; -1 ; RECVD
1621636720 ; 145 ; 5 ; 14029 ; 139724320163584; 1460 ; TSKEX
1621636720 ; 147 ; 2 ; 14029 ; 139724303378176; 1470 ; TSKEX
1621636720 ; 145 ; 5 ; 14029 ; 139724320163584; 1460 ; TSKDN
1621636720 ; 147 ; 2 ; 14029 ; 139724303378176; 1470 ; TSKDN
1621636720 ; 146 ; 4 ; 14029 ; 139724311770880; 1480 ; TSKEX
1621636720 ; 146 ; 4 ; 14029 ; 139724311770880; 1480 ; TSKDN
1621636720 ; 149 ; 7 ; 14029 ; 139724286592768; -1 ; RECVD
1621636720 ; 148 ; 2 ; 14029 ; 139724294985472; 1490 ; TSKEX
1621636720 ; 148 ; 2 ; 14029 ; 139724294985472; 1490 ; TSKDN
1621636720 ; 150 ; 7 ; 14029 ; 139724278200064; -1 ; RECVD
1621636720 ; 151 ; 9 ; 14029 ; 139724269807360; -1 ; RECVD
1621636720 ; 152 ; 9 ; 14029 ; 139724261414656; -1 ; RECVD
1621636720 ; 153 ; 2 ; 14029 ; 139724253021952; -1 ; RECVD
1621636720 ; 149 ; 7 ; 14029 ; 139724286592768; 1500 ; TSKEX
1621636720 ; 149 ; 7 ; 14029 ; 139724286592768; 1500 ; TSKDN
1621636720 ; 154 ; 1 ; 14029 ; 139724244629248; -1 ; RECVD
1621636720 ; 153 ; 2 ; 14029 ; 139724253021952; 1510 ; TSKEX
1621636720 ; 153 ; 2 ; 14029 ; 139724253021952; 1510 ; TSKDN
1621636720 ; 150 ; 7 ; 14029 ; 139724278200064; 1520 ; TSKEX
1621636720 ; 150 ; 7 ; 14029 ; 139724278200064; 1520 ; TSKDN
1621636720 ; 154 ; 1 ; 14029 ; 139724244629248; 1530 ; TSKEX
1621636720 ; 154 ; 1 ; 14029 ; 139724244629248; 1530 ; TSKDN
1621636720 ; 155 ; 5 ; 14029 ; 139724236236544; -1 ; RECVD
1621636720 ; 156 ; 8 ; 14029 ; 139724227843840; -1 ; RECVD
1621636720 ; 157 ; 3 ; 14029 ; 139724219451136; -1 ; RECVD
1621636720 ; 151 ; 9 ; 14029 ; 139724269807360; 1540 ; TSKEX
1621636720 ; 151 ; 9 ; 14029 ; 139724269807360; 1540 ; TSKDN
1621636720 ; 152 ; 9 ; 14029 ; 139724261414656; 1550 ; TSKEX
1621636720 ; 152 ; 9 ; 14029 ; 139724261414656; 1550 ; TSKDN
1621636720 ; 158 ; 7 ; 14029 ; 139724211058432; -1 ; RECVD
1621636720 ; 155 ; 5 ; 14029 ; 139724236236544; 1560 ; TSKEX
1621636720 ; 155 ; 5 ; 14029 ; 139724236236544; 1560 ; TSKDN
1621636720 ; 157 ; 3 ; 14029 ; 139724219451136; 1570 ; TSKEX
1621636720 ; 157 ; 3 ; 14029 ; 139724219451136; 1570 ; TSKDN
1621636720 ; 159 ; 5 ; 14029 ; 139724202665728; -1 ; RECVD
1621636720 ; 160 ; 3 ; 14029 ; 139724194273024; -1 ; RECVD
1621636720 ; 161 ; 5 ; 14029 ; 139724185880320; -1 ; RECVD
1621636720 ; 156 ; 8 ; 14029 ; 139724227843840; 1580 ; TSKEX
1621636720 ; 156 ; 8 ; 14029 ; 139724227843840; 1580 ; TSKDN
1621636720 ; 162 ; 2 ; 14029 ; 139724177487616; -1 ; RECVD
1621636720 ; 160 ; 3 ; 14029 ; 139724194273024; 1590 ; TSKEX
1621636720 ; 160 ; 3 ; 14029 ; 139724194273024; 1590 ; TSKDN
1621636720 ; 159 ; 5 ; 14029 ; 139724202665728; 1600 ; TSKEX
1621636720 ; 159 ; 5 ; 14029 ; 139724202665728; 1600 ; TSKDN
1621636720 ; 163 ; 4 ; 14029 ; 139724169094912; -1 ; RECVD
1621636720 ; 162 ; 2 ; 14029 ; 139724177487616; 1610 ; TSKEX
1621636720 ; 162 ; 2 ; 14029 ; 139724177487616; 1610 ; TSKDN
1621636720 ; 158 ; 7 ; 14029 ; 139724211058432; 1620 ; TSKEX
1621636720 ; 158 ; 7 ; 14029 ; 139724211058432; 1620 ; TSKDN
1621636720 ; 164 ; 8 ; 14029 ; 139724160702208; -1 ; RECVD
1621636720 ; 161 ; 5 ; 14029 ; 139724185880320; 1630 ; TSKEX
1621636720 ; 161 ; 5 ; 14029 ; 139724185880320; 1630 ; TSKDN
1621636720 ; 165 ; 3 ; 14029 ; 139724152309504; -1 ; RECVD
1621636720 ; 163 ; 4 ; 14029 ; 139724169094912; 1640 ; TSKEX
1621636720 ; 163 ; 4 ; 14029 ; 139724169094912; 1640 ; TSKDN
1621636720 ; 166 ; 7 ; 14029 ; 139724143916800; -1 ; RECVD
1621636720 ; 165 ; 3 ; 14029 ; 139724152309504; 1650 ; TSKEX
1621636720 ; 165 ; 3 ; 14029 ; 139724152309504; 1650 ; TSKDN
1621636720 ; 167 ; 2 ; 14029 ; 139724135524096; -1 ; RECVD
1621636720 ; 168 ; 5 ; 14029 ; 139724127131392; -1 ; RECVD
1621636720 ; 167 ; 2 ; 14029 ; 139724135524096; 1660 ; TSKEX
1621636720 ; 167 ; 2 ; 14029 ; 139724135524096; 1660 ; TSKDN
1621636720 ; 164 ; 8 ; 14029 ; 139724160702208; 1670 ; TSKEX
1621636720 ; 164 ; 8 ; 14029 ; 139724160702208; 1670 ; TSKDN
1621636720 ; 169 ; 3 ; 14029 ; 139724118738688; -1 ; RECVD
1621636720 ; 170 ; 7 ; 14029 ; 139724110345984; -1 ; RECVD
1621636720 ; 166 ; 7 ; 14029 ; 139724143916800; 1680 ; TSKEX
1621636720 ; 166 ; 7 ; 14029 ; 139724143916800; 1680 ; TSKDN
1621636720 ; 169 ; 3 ; 14029 ; 139724118738688; 1690 ; TSKEX
1621636720 ; 169 ; 3 ; 14029 ; 139724118738688; 1690 ; TSKDN
1621636720 ; 171 ; 3 ; 14029 ; 139724101953280; -1 ; RECVD
1621636720 ; 168 ; 5 ; 14029 ; 139724127131392; 1700 ; TSKEX
1621636720 ; 168 ; 5 ; 14029 ; 139724127131392; 1700 ; TSKDN
1621636720 ; 172 ; 8 ; 14029 ; 139724093560576; -1 ; RECVD
1621636720 ; 173 ; 1 ; 14029 ; 139724085167872; -1 ; RECVD
1621636720 ; 171 ; 3 ; 14029 ; 139724101953280; 1710 ; TSKEX
1621636720 ; 171 ; 3 ; 14029 ; 139724101953280; 1710 ; TSKDN
1621636720 ; 173 ; 1 ; 14029 ; 139724085167872; 1720 ; TSKEX
1621636720 ; 173 ; 1 ; 14029 ; 139724085167872; 1720 ; TSKDN
1621636720 ; 174 ; 1 ; 14029 ; 139724076775168; -1 ; RECVD
1621636720 ; 170 ; 7 ; 14029 ; 139724110345984; 1730 ; TSKEX
1621636720 ; 170 ; 7 ; 14029 ; 139724110345984; 1730 ; TSKDN
1621636720 ; 174 ; 1 ; 14029 ; 139724076775168; 1740 ; TSKEX
1621636720 ; 174 ; 1 ; 14029 ; 139724076775168; 1740 ; TSKDN
1621636720 ; 175 ; 2 ; 14029 ; 139724068382464; -1 ; RECVD
1621636720 ; 176 ; 9 ; 14029 ; 139724059989760; -1 ; RECVD
1621636720 ; 175 ; 2 ; 14029 ; 139724068382464; 1750 ; TSKEX
1621636720 ; 175 ; 2 ; 14029 ; 139724068382464; 1750 ; TSKDN
1621636720 ; 172 ; 8 ; 14029 ; 139724093560576; 1760 ; TSKEX
1621636720 ; 172 ; 8 ; 14029 ; 139724093560576; 1760 ; TSKDN
1621636720 ; 177 ; 4 ; 14029 ; 139724051597056; -1 ; RECVD
1621636720 ; 178 ; 8 ; 14029 ; 139724043204352; -1 ; RECVD
1621636720 ; 179 ; 1 ; 14029 ; 139724034811648; -1 ; RECVD
1621636720 ; 179 ; 1 ; 14029 ; 139724034811648; 1770 ; TSKEX
1621636720 ; 179 ; 1 ; 14029 ; 139724034811648; 1770 ; TSKDN
1621636720 ; 177 ; 4 ; 14029 ; 139724051597056; 1780 ; TSKEX
1621636720 ; 177 ; 4 ; 14029 ; 139724051597056; 1780 ; TSKDN
1621636720 ; 180 ; 8 ; 14029 ; 139724026418944; -1 ; RECVD
1621636720 ; 181 ; 7 ; 14029 ; 139724018026240; -1 ; RECVD
1621636720 ; 176 ; 9 ; 14029 ; 139724059989760; 1790 ; TSKEX
1621636720 ; 176 ; 9 ; 14029 ; 139724059989760; 1790 ; TSKDN
1621636720 ; 182 ; 1 ; 14029 ; 139724009633536; -1 ; RECVD
1621636720 ; 182 ; 1 ; 14029 ; 139724009633536; 1800 ; TSKEX
1621636720 ; 182 ; 1 ; 14029 ; 139724009633536; 1800 ; TSKDN
1621636720 ; 178 ; 8 ; 14029 ; 139724043204352; 1810 ; TSKEX
1621636720 ; 178 ; 8 ; 14029 ; 139724043204352; 1810 ; TSKDN
1621636720 ; 183 ; 7 ; 14029 ; 139724001240832; -1 ; RECVD
1621636720 ; 184 ; 8 ; 14029 ; 139723992848128; -1 ; RECVD
1621636720 ; 185 ; 6 ; 14029 ; 139723984455424; -1 ; RECVD
1621636720 ; 180 ; 8 ; 14029 ; 139724026418944; 1820 ; TSKEX
1621636720 ; 180 ; 8 ; 14029 ; 139724026418944; 1820 ; TSKDN
1621636720 ; 186 ; 4 ; 14029 ; 139723976062720; -1 ; RECVD
1621636720 ; 181 ; 7 ; 14029 ; 139724018026240; 1830 ; TSKEX
1621636720 ; 181 ; 7 ; 14029 ; 139724018026240; 1830 ; TSKDN
1621636720 ; 187 ; 5 ; 14029 ; 139723967670016; -1 ; RECVD
1621636720 ; 183 ; 7 ; 14029 ; 139724001240832; 1840 ; TSKEX
1621636720 ; 183 ; 7 ; 14029 ; 139724001240832; 1840 ; TSKDN
1621636720 ; 188 ; 2 ; 14029 ; 139723959277312; -1 ; RECVD
1621636720 ; 186 ; 4 ; 14029 ; 139723976062720; 1850 ; TSKEX
1621636720 ; 186 ; 4 ; 14029 ; 139723976062720; 1850 ; TSKDN
1621636720 ; 185 ; 6 ; 14029 ; 139723984455424; 1860 ; TSKEX
1621636720 ; 185 ; 6 ; 14029 ; 139723984455424; 1860 ; TSKDN
1621636720 ; 189 ; 4 ; 14029 ; 139723950884608; -1 ; RECVD
1621636720 ; 184 ; 8 ; 14029 ; 139723992848128; 1870 ; TSKEX
1621636720 ; 184 ; 8 ; 14029 ; 139723992848128; 1870 ; TSKDN
1621636720 ; 188 ; 2 ; 14029 ; 139723959277312; 1880 ; TSKEX
1621636720 ; 188 ; 2 ; 14029 ; 139723959277312; 1880 ; TSKDN
1621636720 ; 187 ; 5 ; 14029 ; 139723967670016; 1890 ; TSKEX
1621636720 ; 187 ; 5 ; 14029 ; 139723967670016; 1890 ; TSKDN
1621636720 ; 190 ; 6 ; 14029 ; 139723942491904; -1 ; RECVD
1621636720 ; 191 ; 9 ; 14029 ; 139723934099200; -1 ; RECVD
1621636720 ; 189 ; 4 ; 14029 ; 139723950884608; 1900 ; TSKEX
1621636720 ; 189 ; 4 ; 14029 ; 139723950884608; 1900 ; TSKDN
1621636720 ; 192 ; 8 ; 14029 ; 139723925706496; -1 ; RECVD
1621636721 ; 193 ; 4 ; 14029 ; 139723917313792; -1 ; RECVD
1621636721 ; 194 ; 8 ; 14029 ; 139723908921088; -1 ; RECVD
1621636721 ; 190 ; 6 ; 14029 ; 139723942491904; 1910 ; TSKEX
1621636721 ; 190 ; 6 ; 14029 ; 139723942491904; 1910 ; TSKDN
1621636721 ; 195 ; 6 ; 14029 ; 139723900528384; -1 ; RECVD
1621636721 ; 193 ; 4 ; 14029 ; 139723917313792; 1920 ; TSKEX
1621636721 ; 193 ; 4 ; 14029 ; 139723917313792; 1920 ; TSKDN
1621636721 ; 196 ; 5 ; 14029 ; 139723892135680; -1 ; RECVD
1621636721 ; 197 ; 6 ; 14029 ; 139723883742976; -1 ; RECVD
1621636721 ; 191 ; 9 ; 14029 ; 139723934099200; 1930 ; TSKEX
1621636721 ; 191 ; 9 ; 14029 ; 139723934099200; 1930 ; TSKDN
1621636721 ; 192 ; 8 ; 14029 ; 139723925706496; 1940 ; TSKEX
1621636721 ; 192 ; 8 ; 14029 ; 139723925706496; 1940 ; TSKDN
1621636721 ; 198 ; 8 ; 14029 ; 139723875350272; -1 ; RECVD
1621636721 ; 195 ; 6 ; 14029 ; 139723900528384; 1950 ; TSKEX
1621636721 ; 195 ; 6 ; 14029 ; 139723900528384; 1950 ; TSKDN
1621636721 ; 194 ; 8 ; 14029 ; 139723908921088; 1960 ; TSKEX
1621636721 ; 194 ; 8 ; 14029 ; 139723908921088; 1960 ; TSKDN
1621636721 ; 199 ; 5 ; 14029 ; 139723866957568; -1 ; RECVD
1621636721 ; 196 ; 5 ; 14029 ; 139723892135680; 1970 ; TSKEX
1621636721 ; 196 ; 5 ; 14029 ; 139723892135680; 1970 ; TSKDN
1621636721 ; 200 ; 9 ; 14029 ; 139723858564864; -1 ; RECVD
1621636721 ; 197 ; 6 ; 14029 ; 139723883742976; 1980 ; TSKEX
1621636721 ; 197 ; 6 ; 14029 ; 139723883742976; 1980 ; TSKDN
1621636721 ; 201 ; 6 ; 14029 ; 139723850172160; -1 ; RECVD
1621636721 ; 202 ; 5 ; 14029 ; 139723841779456; -1 ; RECVD
1621636721 ; 199 ; 5 ; 14029 ; 139723866957568; 1990 ; TSKEX
1621636721 ; 199 ; 5 ; 14029 ; 139723866957568; 1990 ; TSKDN
1621636721 ; 203 ; 3 ; 14029 ; 139723833386752; -1 ; RECVD
1621636721 ; 198 ; 8 ; 14029 ; 139723875350272; 2000 ; TSKEX
1621636721 ; 198 ; 8 ; 14029 ; 139723875350272; 2000 ; TSKDN
1621636721 ; 204 ; 3 ; 14029 ; 139723824994048; -1 ; RECVD
1621636721 ; 205 ; 6 ; 14029 ; 139723816601344; -1 ; RECVD
1621636721 ; 201 ; 6 ; 14029 ; 139723850172160; 2010 ; TSKEX
1621636721 ; 201 ; 6 ; 14029 ; 139723850172160; 2010 ; TSKDN
1621636721 ; 202 ; 5 ; 14029 ; 139723841779456; 2020 ; TSKEX
1621636721 ; 202 ; 5 ; 14029 ; 139723841779456; 2020 ; TSKDN
1621636721 ; 203 ; 3 ; 14029 ; 139723833386752; 2030 ; TSKEX
1621636721 ; 203 ; 3 ; 14029 ; 139723833386752; 2030 ; TSKDN
1621636721 ; 206 ; 6 ; 14029 ; 139723808208640; -1 ; RECVD
1621636721 ; 204 ; 3 ; 14029 ; 139723824994048; 2040 ; TSKEX
1621636721 ; 204 ; 3 ; 14029 ; 139723824994048; 2040 ; TSKDN
1621636721 ; 200 ; 9 ; 14029 ; 139723858564864; 2050 ; TSKEX
1621636721 ; 200 ; 9 ; 14029 ; 139723858564864; 2050 ; TSKDN
1621636721 ; 207 ; 4 ; 14029 ; 139723799815936; -1 ; RECVD
1621636721 ; 208 ; 6 ; 14029 ; 139723791423232; -1 ; RECVD
1621636721 ; 205 ; 6 ; 14029 ; 139723816601344; 2060 ; TSKEX
1621636721 ; 205 ; 6 ; 14029 ; 139723816601344; 2060 ; TSKDN
1621636721 ; 209 ; 5 ; 14029 ; 139723783030528; -1 ; RECVD
1621636721 ; 207 ; 4 ; 14029 ; 139723799815936; 2070 ; TSKEX
1621636721 ; 207 ; 4 ; 14029 ; 139723799815936; 2070 ; TSKDN
1621636721 ; 206 ; 6 ; 14029 ; 139723808208640; 2080 ; TSKEX
1621636721 ; 206 ; 6 ; 14029 ; 139723808208640; 2080 ; TSKDN
1621636721 ; 210 ; 9 ; 14029 ; 139723774637824; -1 ; RECVD
1621636721 ; 211 ; 7 ; 14029 ; 139723766245120; -1 ; RECVD
1621636721 ; 208 ; 6 ; 14029 ; 139723791423232; 2090 ; TSKEX
1621636721 ; 208 ; 6 ; 14029 ; 139723791423232; 2090 ; TSKDN
1621636721 ; 212 ; 8 ; 14029 ; 139723757852416; -1 ; RECVD
1621636721 ; 209 ; 5 ; 14029 ; 139723783030528; 2100 ; TSKEX
1621636721 ; 209 ; 5 ; 14029 ; 139723783030528; 2100 ; TSKDN
1621636721 ; 213 ; 4 ; 14029 ; 139723749459712; -1 ; RECVD
1621636721 ; 214 ; 4 ; 14029 ; 139723741067008; -1 ; RECVD
1621636721 ; 215 ; 9 ; 14029 ; 139723732674304; -1 ; RECVD
1621636721 ; 213 ; 4 ; 14029 ; 139723749459712; 2110 ; TSKEX
1621636721 ; 213 ; 4 ; 14029 ; 139723749459712; 2110 ; TSKDN
1621636721 ; 211 ; 7 ; 14029 ; 139723766245120; 2120 ; TSKEX
1621636721 ; 211 ; 7 ; 14029 ; 139723766245120; 2120 ; TSKDN
1621636721 ; 216 ; 5 ; 14029 ; 139723724281600; -1 ; RECVD
1621636721 ; 210 ; 9 ; 14029 ; 139723774637824; 2130 ; TSKEX
1621636721 ; 210 ; 9 ; 14029 ; 139723774637824; 2130 ; TSKDN
1621636721 ; 214 ; 4 ; 14029 ; 139723741067008; 2140 ; TSKEX
1621636721 ; 214 ; 4 ; 14029 ; 139723741067008; 2140 ; TSKDN
1621636721 ; 217 ; 4 ; 14029 ; 139723715888896; -1 ; RECVD
1621636721 ; 212 ; 8 ; 14029 ; 139723757852416; 2150 ; TSKEX
1621636721 ; 212 ; 8 ; 14029 ; 139723757852416; 2150 ; TSKDN
1621636721 ; 218 ; 3 ; 14029 ; 139723707496192; -1 ; RECVD
1621636721 ; 219 ; 5 ; 14029 ; 139723699103488; -1 ; RECVD
1621636721 ; 216 ; 5 ; 14029 ; 139723724281600; 2160 ; TSKEX
1621636721 ; 216 ; 5 ; 14029 ; 139723724281600; 2160 ; TSKDN
1621636721 ; 220 ; 9 ; 14029 ; 139723690710784; -1 ; RECVD
1621636721 ; 217 ; 4 ; 14029 ; 139723715888896; 2170 ; TSKEX
1621636721 ; 217 ; 4 ; 14029 ; 139723715888896; 2170 ; TSKDN
1621636721 ; 218 ; 3 ; 14029 ; 139723707496192; 2180 ; TSKEX
1621636721 ; 218 ; 3 ; 14029 ; 139723707496192; 2180 ; TSKDN
1621636721 ; 221 ; 2 ; 14029 ; 139723682318080; -1 ; RECVD
1621636721 ; 215 ; 9 ; 14029 ; 139723732674304; 2190 ; TSKEX
1621636721 ; 215 ; 9 ; 14029 ; 139723732674304; 2190 ; TSKDN
1621636721 ; 222 ; 2 ; 14029 ; 139723673925376; -1 ; RECVD
1621636721 ; 221 ; 2 ; 14029 ; 139723682318080; 2200 ; TSKEX
1621636721 ; 221 ; 2 ; 14029 ; 139723682318080; 2200 ; TSKDN
1621636721 ; 219 ; 5 ; 14029 ; 139723699103488; 2210 ; TSKEX
1621636721 ; 219 ; 5 ; 14029 ; 139723699103488; 2210 ; TSKDN
1621636721 ; 223 ; 4 ; 14029 ; 139723665532672; -1 ; RECVD
1621636721 ; 222 ; 2 ; 14029 ; 139723673925376; 2220 ; TSKEX
1621636721 ; 222 ; 2 ; 14029 ; 139723673925376; 2220 ; TSKDN
